listing_id,nights_booked,payment_method,amount,booking_date
40031078,184,bank_transfer,26680,2021-12-21
40031527,6,coupon,594,2021-11-23
40031897,68,coupon,2584,2021-08-13
40033041,11,coupon,374,2021-12-17
40033117,34,coupon,2380,2021-11-05
40043888,10,bank_transfer,840,2020-07-31
40048272,13,gift_card,429,2021-12-20
40048511,14,gift_card,700,2020-09-17
40051110,9,coupon,405,2020-11-10
41225031,11,gift_card,770,2021-05-29
41229765,12,coupon,276,2021-12-01
41239819,10,gift_card,490,2020-04-14
41251668,11,bank_transfer,990,2020-06-16
41253419,36,credit_card,540,2021-01-25
41255310,5,bank_transfer,250,2021-12-16
41257420,39,credit_card,1170,2021-12-01
41258143,11,bank_transfer,495,2021-03-08
41258398,7,gift_card,210,2020-03-02
41260542,7,gift_card,210,2020-09-02
41261162,11,coupon,1100,2021-11-22
41263449,12,gift_card,720,2021-02-02
41265593,21,coupon,1680,2021-12-24
41266800,12,credit_card,816,2020-08-26
41276507,12,coupon,900,2021-02-11
41277183,33,gift_card,1650,2021-12-29
41278378,9,credit_card,630,2021-02-27
41280697,67,credit_card,4690,2021-12-12
41281603,5,coupon,235,2021-11-26
41281623,5,coupon,100,2021-11-12
41291399,11,credit_card,715,2020-05-26
41299065,40,credit_card,1200,2021-12-22
41302291,64,coupon,2240,2021-09-04
41303522,10,gift_card,400,2021-10-13
41303798,7,coupon,210,2021-10-21
41304195,9,gift_card,333,2021-07-10
41305171,9,bank_transfer,405,2021-06-01
41305342,11,bank_transfer,242,2021-01-16
41306967,4,coupon,188,2021-06-04
41307095,10,gift_card,450,2021-11-30
41313740,11,coupon,319,2021-08-23
41329701,12,gift_card,900,2021-07-07
41330406,95,gift_card,3325,2021-06-24
41330790,68,credit_card,3332,2021-12-21
41332712,15,credit_card,1125,2021-06-08
41333559,36,bank_transfer,1800,2020-09-24
41333651,9,credit_card,216,2021-12-27
41334756,17,credit_card,561,2021-12-24
41336107,35,bank_transfer,1750,2021-09-07
41337319,37,bank_transfer,1850,2020-01-20
41343357,34,bank_transfer,4080,2021-12-05
41347401,6,coupon,216,2021-05-19
41347742,9,credit_card,720,2021-10-28
41359244,7,credit_card,315,2021-12-22
41359499,33,coupon,495,2021-03-16
41359889,34,credit_card,510,2021-10-27
41360299,33,credit_card,495,2021-12-24
41360926,33,coupon,495,2021-07-01
41362381,34,gift_card,510,2021-10-30
41363816,12,bank_transfer,1668,2020-09-26
41365897,9,coupon,720,2021-06-14
41367057,6,bank_transfer,420,2020-07-07
41367470,9,gift_card,783,2020-10-16
36339325,10,coupon,320,2020-04-20
36339392,5,gift_card,935,2021-07-04
36339911,9,coupon,261,2021-07-07
36340336,7,coupon,189,2019-10-15
36346974,16,gift_card,816,2021-07-29
36347310,5,gift_card,300,2021-12-09
36347456,9,credit_card,2772,2019-12-04
36348550,12,coupon,720,2021-12-24
36349233,15,coupon,555,2021-05-26
36351754,14,bank_transfer,574,2021-10-21
36355495,6,coupon,234,2021-07-15
36360929,8,coupon,1016,2021-01-09
36365039,8,bank_transfer,1000,2021-10-30
36374333,7,credit_card,280,2021-08-21
36378196,8,gift_card,400,2021-08-11
36384440,11,gift_card,649,2019-09-30
36386490,185,credit_card,9250,2021-11-21
36386711,9,credit_card,243,2021-01-02
36398221,13,bank_transfer,1092,2020-03-23
36401268,13,credit_card,1443,2020-04-25
36403507,13,coupon,325,2021-06-17
36403975,11,credit_card,726,2020-11-25
36407792,14,credit_card,1582,2021-10-23
36407989,6,credit_card,150,2019-11-02
36410590,9,gift_card,405,2020-02-16
36412032,12,coupon,840,2019-09-12
36431970,55,bank_transfer,1925,2020-02-08
36433740,7,bank_transfer,847,2020-06-28
36434098,13,coupon,1274,2019-10-18
36438275,7,coupon,210,2020-10-26
36438388,9,bank_transfer,1143,2021-11-28
36439671,15,coupon,975,2021-04-30
36439939,15,gift_card,900,2019-09-21
36443245,7,credit_card,175,2019-12-23
36445603,7,credit_card,700,2021-11-19
36446474,10,gift_card,650,2021-03-04
36449962,12,coupon,900,2020-10-10
36462711,4,bank_transfer,128,2021-07-11
36466191,5,coupon,195,2021-07-24
36468248,6,coupon,390,2021-10-25
36469742,8,bank_transfer,664,2020-01-07
36471954,8,gift_card,656,2021-08-02
36473373,65,bank_transfer,11375,2020-05-02
36473492,14,credit_card,1190,2021-06-02
36474072,6,gift_card,240,2021-05-13
36474555,13,coupon,975,2019-10-22
36474569,9,bank_transfer,315,2021-12-03
36474946,20,coupon,900,2021-11-21
36475188,8,gift_card,960,2020-03-21
36482180,37,gift_card,1628,2020-07-17
36499864,9,coupon,801,2020-03-01
36500355,10,gift_card,1890,2020-09-25
36503575,8,credit_card,792,2021-03-29
38389171,8,gift_card,552,2020-12-02
38404991,10,credit_card,600,2020-01-02
38409035,19,coupon,722,2021-12-16
38418965,11,bank_transfer,1925,2021-02-17
38421411,35,gift_card,2625,2021-11-22
38422339,7,gift_card,308,2021-03-10
38422671,11,gift_card,220,2020-11-07
38423365,4,credit_card,148,2020-05-05
38427281,13,coupon,520,2020-08-06
38441220,5,coupon,300,2020-02-21
38441475,6,coupon,390,2019-12-13
38446097,7,credit_card,420,2021-02-16
38446423,7,bank_transfer,336,2021-06-18
38447114,5,credit_card,245,2021-05-22
38447394,11,gift_card,715,2020-04-05
38448010,11,gift_card,1452,2021-12-31
38450542,7,coupon,1610,2021-03-19
38450712,9,coupon,891,2021-06-14
38454376,11,bank_transfer,319,2021-11-11
38457180,11,gift_card,715,2019-10-14
38471927,5,coupon,595,2021-05-14
38473876,11,credit_card,715,2021-09-24
38478502,97,credit_card,7275,2021-11-05
38487304,4,bank_transfer,572,2021-10-31
38495152,5,gift_card,805,2020-07-25
38499082,13,credit_card,234,2021-09-30
38499605,9,credit_card,1692,2020-10-06
38502596,4,gift_card,48,2021-11-15
38504089,6,bank_transfer,1128,2020-11-24
38505094,98,bank_transfer,4410,2021-05-26
38506888,7,coupon,210,2020-09-06
38507104,12,coupon,972,2021-12-25
38515376,10,coupon,400,2020-05-20
38516243,5,coupon,350,2019-11-19
38516976,10,bank_transfer,590,2021-10-19
38532730,68,bank_transfer,3944,2021-12-23
38533055,12,bank_transfer,2400,2021-12-06
38534322,8,bank_transfer,1600,2019-11-02
38537364,9,bank_transfer,504,2020-02-16
38540043,6,gift_card,510,2019-12-31
38542611,4,credit_card,48,2021-07-27
38546406,98,coupon,5488,2020-01-08
38562451,11,bank_transfer,605,2020-10-27
38566942,7,credit_card,245,2019-12-28
38568424,5,coupon,500,2021-12-29
38569034,5,credit_card,285,2021-04-16
38574200,14,gift_card,1078,2021-10-01
38585015,33,gift_card,1716,2021-11-20
38588253,6,coupon,840,2021-12-15
38590769,10,gift_card,1000,2020-04-07
38597339,4,coupon,280,2021-05-10
38599743,12,gift_card,336,2021-08-13
40061006,68,credit_card,8500,2020-12-03
40063094,8,gift_card,576,2021-10-05
40075578,5,bank_transfer,200,2020-05-03
40078229,6,bank_transfer,774,2021-01-23
40079898,6,coupon,624,2021-07-12
40084015,6,credit_card,360,2021-06-24
40084589,10,gift_card,500,2019-12-01
40084941,6,credit_card,300,2019-12-05
40098558,95,gift_card,2755,2021-07-02
40100304,8,bank_transfer,560,2021-04-10
40100895,7,credit_card,483,2021-11-16
40110399,9,bank_transfer,1107,2021-07-17
40116512,9,bank_transfer,540,2021-10-03
40123839,12,coupon,1692,2021-12-15
40125871,11,bank_transfer,660,2021-05-21
40130981,65,gift_card,3185,2021-12-23
40131429,10,bank_transfer,520,2021-11-13
40133493,17,credit_card,340,2021-07-06
40149424,9,coupon,306,2021-02-03
40150013,5,gift_card,185,2020-04-20
40152122,14,coupon,2520,2021-08-01
40153771,9,coupon,891,2020-01-07
40156980,11,credit_card,385,2021-07-04
40165733,8,credit_card,1272,2021-06-07
40166350,6,gift_card,720,2021-11-30
40166808,11,coupon,385,2020-12-05
40167013,34,bank_transfer,714,2021-12-20
40167702,11,gift_card,1155,2021-05-29
40169143,65,gift_card,3575,2021-12-08
40176612,8,bank_transfer,296,2021-03-11
40178648,6,bank_transfer,420,2020-12-25
40189007,6,gift_card,120,2021-01-27
40189938,11,gift_card,3850,2021-12-19
40190560,100,gift_card,8500,2020-12-08
40191469,10,bank_transfer,700,2021-01-25
40192030,7,credit_card,406,2021-10-10
40193932,15,credit_card,5250,2020-07-10
40194751,12,credit_card,1056,2021-10-16
40196799,9,credit_card,990,2021-12-16
40196963,8,credit_card,280,2021-06-06
40202184,7,gift_card,833,2021-10-27
40202365,8,bank_transfer,264,2020-12-31
40203843,6,credit_card,1080,2020-08-29
40216009,7,gift_card,1820,2021-12-06
40217308,7,coupon,91,2020-08-09
40222804,5,bank_transfer,525,2020-12-30
40224279,7,bank_transfer,1015,2020-05-20
40225125,71,gift_card,6035,2021-11-07
40227128,7,bank_transfer,315,2021-06-12
40229528,12,coupon,2172,2021-12-21
40229988,11,coupon,836,2021-05-28
40230402,8,coupon,1360,2020-03-22
41371095,23,gift_card,1725,2021-12-31
41374406,12,gift_card,1020,2020-05-30
41387524,27,gift_card,594,2021-12-01
41387677,17,gift_card,425,2020-10-27
41389859,9,gift_card,315,2020-11-18
41390202,10,coupon,700,2021-12-02
41391369,11,coupon,297,2021-12-03
41392394,38,bank_transfer,570,2021-11-07
41396035,8,coupon,224,2021-11-20
41401682,5,credit_card,150,2021-08-05
41402268,14,credit_card,1190,2020-08-25
41403574,6,bank_transfer,360,2020-02-15
41404299,4,bank_transfer,220,2020-06-06
41420913,39,coupon,585,2021-06-26
41421289,10,bank_transfer,600,2021-12-18
41421410,8,bank_transfer,280,2021-12-22
41422019,35,credit_card,525,2021-12-16
41422691,40,coupon,600,2021-12-13
41423018,39,coupon,585,2021-11-11
41424527,11,credit_card,440,2021-08-19
41424753,4,gift_card,180,2021-11-25
41430587,5,gift_card,400,2021-12-25
41432279,5,coupon,200,2021-11-23
41433182,12,bank_transfer,336,2020-03-21
41440186,10,bank_transfer,140,2021-11-08
41441353,10,coupon,300,2021-08-10
41443420,9,coupon,225,2021-06-09
41443900,16,credit_card,512,2021-11-22
41444272,8,bank_transfer,400,2021-11-04
41447797,8,gift_card,1760,2021-11-21
41448193,20,gift_card,360,2021-11-06
41450308,4,gift_card,244,2021-06-12
41451967,13,credit_card,650,2021-07-08
41453823,9,gift_card,1260,2021-12-23
41456399,5,bank_transfer,950,2021-11-02
41467597,11,credit_card,660,2020-04-05
41470678,9,coupon,90,2021-12-05
41476140,8,bank_transfer,336,2020-08-17
41479133,7,bank_transfer,420,2021-10-06
41480593,99,coupon,5742,2021-10-16
41493858,4,bank_transfer,316,2021-09-04
41502617,9,credit_card,450,2021-11-19
41503993,6,credit_card,1074,2021-12-04
41512978,34,credit_card,1190,2021-12-13
41520022,10,gift_card,250,2021-03-30
41521384,6,credit_card,600,2020-05-02
41524403,7,gift_card,308,2021-01-26
41526927,8,bank_transfer,320,2021-11-15
41528404,9,coupon,315,2021-05-22
41530181,65,coupon,1430,2021-12-19
41530383,6,credit_card,222,2020-02-24
41533795,13,coupon,520,2021-12-29
41548204,14,credit_card,336,2021-12-05
36509919,11,coupon,209,2021-09-30
36511389,8,bank_transfer,312,2020-11-26
36511486,9,coupon,180,2020-09-29
36515249,12,credit_card,540,2021-01-24
36516391,38,gift_card,2470,2021-12-02
36516728,12,credit_card,3000,2021-11-12
36532684,11,gift_card,451,2021-12-29
36539838,9,bank_transfer,531,2020-02-25
36540238,12,bank_transfer,600,2021-12-01
36541436,9,credit_card,1701,2021-11-23
36545356,8,credit_card,1176,2021-07-03
36545574,7,credit_card,175,2021-08-21
36547661,10,gift_card,350,2019-12-17
36552288,9,bank_transfer,630,2021-10-20
36554025,9,bank_transfer,270,2019-12-31
36555848,12,coupon,300,2021-10-21
36557369,7,gift_card,343,2020-03-02
36560315,7,bank_transfer,196,2021-08-11
36578643,11,credit_card,660,2021-02-10
36583126,26,gift_card,1040,2021-04-08
36584331,12,credit_card,1440,2019-12-27
36585259,9,credit_card,396,2020-09-25
36590000,11,credit_card,440,2020-06-29
36599333,35,bank_transfer,1400,2021-12-30
36602969,8,credit_card,320,2021-08-19
36609709,11,coupon,1100,2021-03-05
36610240,98,bank_transfer,6370,2021-11-13
36612997,11,gift_card,616,2021-01-09
36616046,4,credit_card,396,2021-07-11
36617647,6,bank_transfer,480,2021-09-24
36619794,6,credit_card,294,2019-08-22
36620584,8,gift_card,208,2020-07-29
36621785,11,coupon,1155,2021-07-13
36629531,13,coupon,780,2019-11-20
36644155,4,credit_card,116,2021-11-27
36645094,11,bank_transfer,385,2021-12-05
36646968,8,credit_card,1440,2020-09-11
36647376,10,coupon,500,2021-01-13
36648125,94,coupon,9400,2020-03-19
36649452,96,bank_transfer,16320,2021-04-14
36651479,97,coupon,14065,2021-07-12
36651546,12,bank_transfer,1152,2020-11-24
36656662,6,credit_card,534,2021-11-03
36658774,6,credit_card,1608,2020-07-18
36658843,7,credit_card,280,2021-05-14
36663474,8,coupon,520,2020-09-18
36664839,35,coupon,1785,2020-04-17
36665143,14,bank_transfer,420,2021-06-04
36665282,4,credit_card,84,2021-03-05
36667330,6,bank_transfer,324,2019-10-01
36668439,10,bank_transfer,790,2019-11-13
36668817,11,bank_transfer,539,2021-03-12
36682991,4,coupon,280,2021-08-23
38605238,11,coupon,374,2019-12-31
38605336,10,bank_transfer,800,2020-11-21
38611766,99,gift_card,5940,2020-04-19
38614093,9,gift_card,720,2020-05-06
38614715,8,gift_card,488,2021-07-04
38616366,28,bank_transfer,3920,2021-12-13
38616588,6,credit_card,420,2019-12-06
38616732,7,credit_card,315,2019-10-19
38617620,11,coupon,385,2020-05-08
38632229,12,credit_card,300,2020-04-30
38632288,8,gift_card,1360,2019-12-17
38633765,15,coupon,825,2021-05-07
38637235,11,credit_card,825,2021-02-14
38637281,12,bank_transfer,420,2021-08-19
38641145,9,credit_card,243,2021-04-03
38641532,36,coupon,1368,2021-08-22
38642080,7,bank_transfer,476,2021-12-25
38644234,6,credit_card,282,2021-04-18
38652894,36,coupon,2340,2021-12-30
38655635,10,credit_card,500,2020-05-06
38657170,11,coupon,935,2021-11-07
38662881,6,credit_card,360,2021-08-14
38663409,7,gift_card,140,2020-12-10
38666674,6,bank_transfer,270,2020-06-08
38673398,5,gift_card,200,2021-05-06
38685847,8,gift_card,320,2021-11-17
38686018,9,bank_transfer,387,2021-09-03
38687139,8,credit_card,352,2021-01-23
38689695,10,bank_transfer,500,2021-12-16
38694836,6,gift_card,588,2021-04-06
38696035,9,credit_card,432,2019-10-11
38697143,16,coupon,1040,2021-11-19
38699022,8,bank_transfer,200,2021-10-31
38700293,94,credit_card,16920,2021-10-09
38710395,5,coupon,210,2019-10-01
38713361,11,credit_card,572,2019-12-03
38720233,4,bank_transfer,396,2021-02-18
38722081,13,credit_card,650,2020-08-29
38723424,8,coupon,840,2020-06-13
38723910,6,bank_transfer,600,2019-11-12
38725022,11,coupon,451,2021-12-22
38726366,6,credit_card,228,2021-03-20
38727941,5,credit_card,260,2020-07-04
38728496,8,gift_card,256,2020-10-31
38729622,8,coupon,400,2021-05-03
38731172,8,gift_card,560,2021-09-22
38739868,7,bank_transfer,364,2020-07-11
38740123,7,bank_transfer,546,2020-03-03
38741185,7,credit_card,315,2020-05-30
38744922,11,coupon,495,2020-11-28
38745388,10,gift_card,5930,2021-07-04
38746204,12,bank_transfer,480,2021-08-01
38750707,7,bank_transfer,294,2020-04-19
40233744,8,credit_card,336,2021-07-15
40242652,10,coupon,3700,2020-06-07
40243900,6,bank_transfer,2934,2021-12-05
40247789,6,coupon,450,2021-12-12
40248440,6,coupon,480,2020-08-17
40248805,7,bank_transfer,560,2021-10-11
40249439,10,gift_card,790,2021-06-10
40250051,52,gift_card,3016,2021-04-30
40252753,9,credit_card,891,2021-01-18
40258707,4,coupon,400,2021-08-15
40273005,10,bank_transfer,280,2021-06-08
40273683,15,bank_transfer,900,2020-11-05
40274409,10,gift_card,850,2020-09-25
40275510,10,gift_card,4490,2021-12-19
40277799,5,credit_card,375,2020-09-09
40278308,7,coupon,700,2021-12-26
40278539,8,coupon,240,2020-03-22
40278965,6,gift_card,300,2021-08-16
40279672,10,credit_card,4790,2021-06-25
40280327,10,gift_card,2290,2021-02-03
40282590,8,credit_card,648,2021-10-02
40283196,9,gift_card,810,2021-11-16
40283285,6,coupon,384,2021-09-14
40285727,13,gift_card,897,2021-02-23
40292458,9,gift_card,243,2020-03-30
40294869,8,credit_card,640,2021-12-13
40305259,10,gift_card,500,2021-11-29
40305333,11,bank_transfer,550,2020-05-10
40310086,11,coupon,880,2020-12-31
40317014,10,gift_card,900,2021-03-20
40319555,12,bank_transfer,1080,2021-12-30
40323474,14,coupon,770,2021-04-21
40328086,6,credit_card,282,2021-11-26
40335465,6,bank_transfer,180,2021-12-20
40335581,6,credit_card,660,2020-05-05
40337158,9,credit_card,594,2021-02-19
40337608,10,credit_card,1000,2020-10-05
40340454,10,bank_transfer,290,2021-01-16
40342233,12,bank_transfer,1440,2020-06-11
40343156,14,gift_card,350,2020-10-12
40343940,14,bank_transfer,1246,2021-05-21
40344283,14,coupon,1120,2020-01-23
40347622,11,credit_card,792,2021-05-22
40359823,7,credit_card,700,2021-11-07
40361057,195,coupon,13455,2021-11-22
40363358,6,credit_card,168,2021-02-26
40368818,11,coupon,429,2021-01-17
40369572,8,credit_card,1120,2020-02-16
40370187,7,gift_card,1400,2021-05-28
40371083,11,coupon,418,2020-03-25
40374669,10,gift_card,350,2020-10-01
40387525,7,credit_card,175,2021-11-03
20597944,74,gift_card,2220,2021-03-17
20598100,10,gift_card,350,2019-06-29
20599491,5,coupon,90,2021-09-03
20600970,10,bank_transfer,250,2018-11-18
20601081,7,bank_transfer,490,2021-04-29
20601299,7,credit_card,280,2020-02-20
20602701,14,gift_card,560,2019-12-05
20602835,27,gift_card,1350,2017-12-11
20610320,5,gift_card,325,2020-08-21
20610973,5,gift_card,190,2021-05-28
20611265,18,credit_card,900,2018-10-10
20611416,10,gift_card,650,2021-05-10
20611932,8,credit_card,160,2021-07-30
20612274,10,coupon,390,2021-11-07
20612496,17,gift_card,425,2021-12-13
20612976,7,gift_card,259,2020-03-01
20613393,7,coupon,693,2021-12-21
20613880,8,coupon,200,2021-07-26
20614172,17,bank_transfer,374,2021-04-20
20614357,11,gift_card,913,2020-03-12
20614619,8,gift_card,280,2021-06-12
20614794,5,gift_card,540,2021-09-24
20615163,13,gift_card,325,2021-12-26
20615729,6,bank_transfer,780,2021-02-16
20615975,6,bank_transfer,150,2021-03-21
20616653,12,credit_card,708,2017-10-22
20617100,4,gift_card,108,2021-03-21
20620265,12,coupon,288,2018-01-04
20621361,9,bank_transfer,225,2020-05-31
20628435,6,bank_transfer,300,2020-09-09
20628617,12,coupon,300,2020-07-13
20629306,16,credit_card,720,2019-09-09
20629773,5,credit_card,175,2018-01-29
20629858,13,coupon,1027,2021-11-10
20630427,9,credit_card,450,2018-08-26
20630842,15,gift_card,1050,2018-10-20
20632060,8,bank_transfer,560,2020-07-30
20632278,14,coupon,392,2021-02-18
20632571,10,gift_card,560,2020-04-08
20637000,10,bank_transfer,750,2021-11-29
20642638,6,bank_transfer,210,2020-04-30
20642872,5,credit_card,450,2020-09-30
20644200,4,credit_card,220,2021-11-13
20644211,11,bank_transfer,407,2020-03-24
20644409,8,gift_card,248,2019-06-29
20645047,13,gift_card,377,2021-11-25
20646242,14,credit_card,1512,2019-09-15
20646297,9,gift_card,486,2018-11-25
20646344,10,gift_card,500,2018-08-24
20646906,11,coupon,374,2021-02-16
20647264,11,bank_transfer,484,2020-09-17
20647375,7,bank_transfer,1400,2020-01-08
20647942,12,gift_card,468,2018-12-11
20650338,9,gift_card,360,2017-10-14
21775666,8,coupon,712,2021-11-20
21777299,9,gift_card,360,2021-12-13
21778245,10,bank_transfer,1300,2020-01-20
21778414,6,gift_card,198,2020-10-23
21779228,37,coupon,9250,2020-05-31
21784051,8,bank_transfer,2400,2018-12-09
21790774,12,bank_transfer,276,2021-04-28
21791192,6,coupon,702,2019-02-12
21791938,9,bank_transfer,297,2020-02-18
21792976,21,credit_card,735,2021-07-18
21795570,7,bank_transfer,420,2018-08-27
21800621,12,credit_card,456,2020-10-15
21800803,6,bank_transfer,186,2018-09-02
21805969,9,gift_card,288,2020-04-01
21806760,4,gift_card,180,2021-11-26
21808006,11,coupon,759,2020-09-23
21809592,6,credit_card,720,2019-03-24
21811191,9,gift_card,162,2019-12-28
21812927,4,credit_card,292,2019-09-08
21815330,4,gift_card,76,2021-11-09
21819416,10,gift_card,1550,2018-11-30
21821850,7,bank_transfer,539,2019-02-05
21822196,4,gift_card,720,2021-11-18
21822251,14,gift_card,3500,2018-10-01
21824845,5,coupon,115,2021-12-27
21827689,7,gift_card,280,2019-10-16
21832722,5,bank_transfer,125,2021-03-27
21832825,69,gift_card,2415,2021-04-01
21832981,15,bank_transfer,975,2018-05-20
21835452,13,credit_card,1560,2021-02-07
21841981,18,credit_card,1548,2020-08-05
21843916,13,credit_card,455,2020-05-13
21844182,12,coupon,300,2021-12-19
21845728,13,gift_card,455,2019-04-23
21846343,13,gift_card,650,2018-11-25
21846556,8,coupon,200,2021-12-10
21846628,23,gift_card,575,2020-11-15
21849524,8,bank_transfer,288,2021-01-24
21854414,97,gift_card,9603,2019-02-16
21857149,9,gift_card,1980,2021-12-22
21858497,11,bank_transfer,1320,2018-08-04
21864782,9,bank_transfer,261,2021-11-27
21868275,30,credit_card,480,2021-11-16
21873474,7,coupon,560,2019-11-22
21875024,66,gift_card,42900,2021-12-17
21878278,13,bank_transfer,1040,2020-06-03
21879026,5,coupon,410,2021-03-29
21879079,12,coupon,420,2020-07-14
21879114,9,bank_transfer,891,2018-01-11
21879874,11,gift_card,539,2018-06-25
21887537,15,coupon,480,2019-04-07
23117755,13,gift_card,390,2021-11-05
23118042,6,gift_card,120,2021-12-06
23120023,8,bank_transfer,360,2019-03-27
23120783,37,gift_card,2220,2021-11-10
23121643,5,credit_card,195,2018-08-19
23124149,4,gift_card,100,2021-02-27
23124458,12,credit_card,900,2018-10-24
23126159,10,credit_card,500,2020-06-10
23134815,6,gift_card,180,2021-11-06
23136016,12,bank_transfer,300,2020-07-30
23141919,9,gift_card,180,2021-11-03
23144420,12,gift_card,480,2021-06-10
23145235,9,coupon,540,2019-05-23
23147721,16,bank_transfer,256,2019-02-16
23156137,5,coupon,145,2021-09-07
23158760,10,credit_card,250,2021-12-24
23164784,10,gift_card,500,2021-11-15
23167057,13,coupon,390,2019-01-16
23167271,12,credit_card,600,2019-03-22
23167598,12,gift_card,516,2021-07-01
23176688,11,coupon,429,2021-12-13
23179183,14,gift_card,910,2019-05-17
23180498,9,credit_card,315,2021-08-15
23181583,11,credit_card,539,2019-05-19
23181685,20,credit_card,1800,2021-05-14
23192916,7,credit_card,385,2018-11-24
23193835,13,gift_card,1170,2021-11-14
23194604,9,coupon,243,2021-11-22
23196144,8,coupon,360,2021-05-29
23196631,14,bank_transfer,308,2020-08-11
23201065,14,credit_card,700,2021-12-07
23211073,5,coupon,325,2021-01-17
23212079,16,gift_card,352,2019-06-12
23212745,13,coupon,845,2019-02-19
23218089,7,gift_card,210,2020-03-14
23225013,15,gift_card,600,2019-02-23
23227557,7,credit_card,238,2021-02-06
23228542,9,coupon,900,2019-04-17
23228622,14,coupon,630,2018-10-31
23231880,7,coupon,266,2019-08-03
23235567,11,gift_card,418,2021-12-10
23241610,9,credit_card,1170,2021-12-28
23241874,12,coupon,852,2021-06-11
23244843,9,credit_card,198,2018-05-26
23245858,9,coupon,621,2020-11-30
23252599,11,bank_transfer,429,2020-01-07
23259358,9,coupon,360,2018-05-06
23261111,8,credit_card,216,2021-11-20
23263156,9,bank_transfer,180,2019-05-01
23264117,11,credit_card,1100,2019-04-02
23265967,5,credit_card,400,2020-07-03
23270147,7,coupon,350,2020-12-20
23274490,8,bank_transfer,808,2021-11-24
25038829,13,gift_card,403,2021-08-02
25039925,10,gift_card,1100,2021-12-15
25041112,8,bank_transfer,200,2021-10-17
25047774,10,gift_card,200,2019-04-27
25049412,8,gift_card,400,2018-12-13
25049794,35,bank_transfer,1330,2021-11-10
25050494,10,gift_card,350,2019-12-04
25051872,8,credit_card,1376,2018-07-14
25053189,35,credit_card,2660,2021-10-16
25063152,11,gift_card,759,2021-12-26
25065737,4,credit_card,320,2021-02-17
25065823,6,credit_card,108,2018-06-27
25075222,11,coupon,330,2018-11-13
25077660,5,coupon,245,2021-11-28
25090258,105,coupon,3990,2021-11-22
25091588,9,bank_transfer,540,2020-04-07
25092267,9,credit_card,1350,2019-06-04
25092952,7,gift_card,175,2021-04-02
25096207,9,bank_transfer,1008,2019-07-13
25099998,10,coupon,1300,2020-12-05
25106049,12,bank_transfer,660,2021-02-27
25106503,12,gift_card,900,2021-01-07
25106597,11,credit_card,495,2018-11-03
25106713,8,bank_transfer,832,2019-06-10
25117222,7,gift_card,1050,2021-06-12
25117866,37,bank_transfer,1850,2021-11-22
25119614,7,coupon,1400,2021-05-01
25120680,8,coupon,440,2019-11-28
25128883,12,coupon,1200,2019-06-28
25129345,97,bank_transfer,4656,2020-03-10
25145083,13,coupon,156,2021-11-25
25151067,10,gift_card,2070,2021-04-27
25151856,8,credit_card,216,2018-11-23
25155732,5,gift_card,125,2021-11-11
25161085,9,gift_card,270,2018-07-14
25161796,11,gift_card,1298,2021-02-15
25171698,9,credit_card,945,2021-10-19
25173337,5,credit_card,705,2021-11-24
25179019,12,bank_transfer,300,2018-10-07
25180267,9,credit_card,1557,2020-05-05
25195295,11,bank_transfer,396,2021-02-03
25200040,10,coupon,220,2020-09-27
25200262,10,credit_card,210,2021-06-09
25202253,10,bank_transfer,220,2021-02-09
25204007,11,bank_transfer,429,2020-07-28
25211175,11,coupon,495,2020-09-12
25217523,14,coupon,588,2021-02-11
25217652,14,gift_card,490,2021-12-16
25243571,22,gift_card,484,2018-12-28
25248959,6,gift_card,5280,2021-11-28
25252686,10,bank_transfer,500,2021-09-12
25253665,12,gift_card,600,2021-01-18
20652769,10,bank_transfer,390,2020-04-09
20657272,8,credit_card,280,2019-11-24
20659366,8,gift_card,360,2020-09-12
20660494,12,gift_card,708,2018-10-27
20661423,11,credit_card,550,2021-12-21
20668903,5,bank_transfer,275,2018-02-17
20668930,6,coupon,180,2020-07-28
20669340,13,bank_transfer,1040,2019-01-11
20669798,8,credit_card,200,2020-03-13
20671210,13,credit_card,2704,2018-11-28
20672004,6,coupon,714,2021-12-24
20672056,13,credit_card,520,2018-08-24
20672414,9,bank_transfer,405,2020-08-12
20674303,10,gift_card,400,2019-12-27
20674539,15,bank_transfer,750,2021-12-10
20676751,6,credit_card,210,2021-11-12
20676983,12,bank_transfer,528,2021-12-07
20677922,12,credit_card,240,2017-10-10
20682129,15,gift_card,750,2021-12-15
20684749,10,gift_card,400,2020-09-25
20687726,6,gift_card,396,2019-08-27
20690114,19,bank_transfer,589,2021-06-28
20691465,20,coupon,1500,2021-03-12
20692304,6,bank_transfer,306,2018-10-19
20692411,13,gift_card,494,2021-08-13
20699773,5,coupon,175,2021-10-05
20701970,9,credit_card,279,2018-02-25
20703651,5,coupon,150,2018-04-24
20705211,8,credit_card,160,2018-02-05
20708509,11,gift_card,330,2020-05-15
20710081,11,gift_card,429,2020-09-25
20710283,8,bank_transfer,520,2021-12-13
20711836,6,credit_card,510,2021-03-16
20716294,11,credit_card,880,2019-03-04
20716366,6,coupon,258,2021-08-15
20716530,11,bank_transfer,330,2017-11-26
20718595,14,credit_card,1526,2018-01-02
20718822,9,coupon,855,2020-06-06
20723427,29,credit_card,1740,2021-06-19
20724842,11,coupon,330,2018-06-18
20737547,12,bank_transfer,264,2018-03-20
20738609,8,bank_transfer,3200,2019-12-11
